ts_ms,kind,id,sub,outcome,end_ms,latency_ms,detail
23294.65,CALL,W12-5,slow_greet,degraded,23294.66,0.02,[fallback-slow] Service temporarily unavailable 
23294.98,CALL,W4-5,slow_greet,degraded,23294.99,0.01,[fallback-slow] Service temporarily unavailable 
23295.53,CALL,W9-5,slow_greet,degraded,23295.55,0.01,[fallback-slow] Service temporarily unavailable 
23322.74,CALL,W1-6,slow_greet,degraded,23322.81,0.07,[fallback-slow] Service temporarily unavailable 
23322.85,CALL,W0-6,slow_greet,degraded,23322.86,0.01,[fallback-slow] Service temporarily unavailable 
23322.88,CALL,W6-6,slow_greet,degraded,23322.9,0.01,[fallback-slow] Service temporarily unavailable 
23322.94,CALL,W3-6,slow_greet,degraded,23322.96,0.01,[fallback-slow] Service temporarily unavailable 
23323.4,CALL,W5-6,slow_greet,degraded,23323.41,0.01,[fallback-slow] Service temporarily unavailable 
23323.45,CALL,W10-6,slow_greet,degraded,23323.46,0.01,[fallback-slow] Service temporarily unavailable 
23323.49,CALL,W11-6,slow_greet,degraded,23323.5,0.01,[fallback-slow] Service temporarily unavailable 
23323.54,CALL,W7-6,slow_greet,degraded,23323.55,0.01,[fallback-slow] Service temporarily unavailable 
23324.06,CALL,W8-6,slow_greet,degraded,23324.08,0.01,[fallback-slow] Service temporarily unavailable 
23324.58,CALL,W15-6,slow_greet,degraded,23324.66,0.08,[fallback-slow] Service temporarily unavailable 
23324.92,CALL,W13-6,slow_greet,degraded,23324.93,0.01,[fallback-slow] Service temporarily unavailable 
23324.95,CALL,W2-6,slow_greet,degraded,23324.96,0.01,[fallback-slow] Service temporarily unavailable 
23324.99,CALL,W12-6,slow_greet,degraded,23324.99,0.01,[fallback-slow] Service temporarily unavailable 
23325.52,CALL,W14-6,slow_greet,degraded,23325.53,0.01,[fallback-slow] Service temporarily unavailable 
23325.56,CALL,W9-6,slow_greet,degraded,23325.57,0.01,[fallback-slow] Service temporarily unavailable 
23326.3,CALL,W4-6,slow_greet,degraded,23326.31,0.01,[fallback-slow] Service temporarily unavailable 
23353.15,CALL,W0-7,slow_greet,degraded,23353.16,0.02,[fallback-slow] Service temporarily unavailable 
23353.19,CALL,W6-7,slow_greet,degraded,23353.21,0.01,[fallback-slow] Service temporarily unavailable 
23353.23,CALL,W3-7,slow_greet,degraded,23353.24,0.01,[fallback-slow] Service temporarily unavailable 
23353.68,CALL,W7-7,slow_greet,degraded,23353.76,0.08,[fallback-slow] Service temporarily unavailable 
23353.77,CALL,W11-7,slow_greet,degraded,23353.78,0.01,[fallback-slow] Service temporarily unavailable 
23353.82,CALL,W10-7,slow_greet,degraded,23353.82,0.01,[fallback-slow] Service temporarily unavailable 
23353.84,CALL,W1-7,slow_greet,degraded,23353.85,0.01,[fallback-slow] Service temporarily unavailable 
23354.4,CALL,W5-7,slow_greet,degraded,23354.41,0.01,[fallback-slow] Service temporarily unavailable 
23354.46,CALL,W8-7,slow_greet,degraded,23354.47,0.01,[fallback-slow] Service temporarily unavailable 
23355.04,CALL,W2-7,slow_greet,degraded,23355.08,0.04,[fallback-slow] Service temporarily unavailable 
23355.32,CALL,W15-7,slow_greet,degraded,23355.33,0.01,[fallback-slow] Service temporarily unavailable 
23355.39,CALL,W13-7,slow_greet,degraded,23355.4,0.01,[fallback-slow] Service temporarily unavailable 
23355.98,CALL,W12-7,slow_greet,degraded,23355.99,0.01,[fallback-slow] Service temporarily unavailable 
23356.0,CALL,W9-7,slow_greet,degraded,23356.02,0.01,[fallback-slow] Service temporarily unavailable 
23356.73,CALL,W4-7,slow_greet,degraded,23356.74,0.01,[fallback-slow] Service temporarily unavailable 
23356.76,CALL,W14-7,slow_greet,degraded,23356.77,0.01,[fallback-slow] Service temporarily unavailable 
23383.42,CALL,W0-8,slow_greet,degraded,23383.44,0.02,[fallback-slow] Service temporarily unavailable 
23383.98,CALL,W1-8,slow_greet,degraded,23384.02,0.03,[fallback-slow] Service temporarily unavailable 
23384.17,CALL,W6-8,slow_greet,degraded,23384.18,0.01,[fallback-slow] Service temporarily unavailable 
23384.2,CALL,W10-8,slow_greet,degraded,23384.21,0.01,[fallback-slow] Service temporarily unavailable 
23384.23,CALL,W3-8,slow_greet,degraded,23384.24,0.01,[fallback-slow] Service temporarily unavailable 
23384.29,CALL,W11-8,slow_greet,degraded,23384.3,0.01,[fallback-slow] Service temporarily unavailable 
23384.73,CALL,W7-8,slow_greet,degraded,23384.75,0.02,[fallback-slow] Service temporarily unavailable 
23384.78,CALL,W5-8,slow_greet,degraded,23384.79,0.01,[fallback-slow] Service temporarily unavailable 
23384.84,CALL,W8-8,slow_greet,degraded,23384.85,0.01,[fallback-slow] Service temporarily unavailable 
23385.5,CALL,W13-8,slow_greet,degraded,23385.63,0.13,[fallback-slow] Service temporarily unavailable 
23386.27,CALL,W9-8,slow_greet,degraded,23386.28,0.01,[fallback-slow] Service temporarily unavailable 
23386.3,CALL,W2-8,slow_greet,degraded,23386.31,0.01,[fallback-slow] Service temporarily unavailable 
23386.37,CALL,W15-8,slow_greet,degraded,23386.39,0.01,[fallback-slow] Service temporarily unavailable 
23386.79,CALL,W14-8,slow_greet,degraded,23386.84,0.05,[fallback-slow] Service temporarily unavailable 
23387.22,CALL,W12-8,slow_greet,degraded,23387.24,0.01,[fallback-slow] Service temporarily unavailable 
23388.47,CALL,W4-8,slow_greet,degraded,23388.52,0.04,[fallback-slow] Service temporarily unavailable 
23414.18,CALL,W0-9,slow_greet,degraded,23414.23,0.05,[fallback-slow] Service temporarily unavailable 
23414.79,CALL,W1-9,slow_greet,degraded,23414.84,0.05,[fallback-slow] Service temporarily unavailable 
23414.88,CALL,W10-9,slow_greet,degraded,23414.9,0.01,[fallback-slow] Service temporarily unavailable 
23414.93,CALL,W8-9,slow_greet,degraded,23414.94,0.01,[fallback-slow] Service temporarily unavailable 
23415.35,CALL,W11-9,slow_greet,degraded,23415.37,0.02,[fallback-slow] Service temporarily unavailable 
23415.38,CALL,W7-9,slow_greet,degraded,23415.4,0.02,[fallback-slow] Service temporarily unavailable 
23415.43,CALL,W6-9,slow_greet,degraded,23415.45,0.01,[fallback-slow] Service temporarily unavailable 
23415.47,CALL,W5-9,slow_greet,degraded,23415.48,0.01,[fallback-slow] Service temporarily unavailable 
23415.51,CALL,W3-9,slow_greet,degraded,23415.52,0.01,[fallback-slow] Service temporarily unavailable 
23416.03,CALL,W13-9,slow_greet,degraded,23416.05,0.02,[fallback-slow] Service temporarily unavailable 
23416.59,CALL,W9-9,slow_greet,degraded,23416.64,0.05,[fallback-slow] Service temporarily unavailable 
23417.17,CALL,W2-9,slow_greet,degraded,23417.22,0.04,[fallback-slow] Service temporarily unavailable 
23417.23,CALL,W15-9,slow_greet,degraded,23417.24,0.01,[fallback-slow] Service temporarily unavailable 
23417.94,CALL,W14-9,slow_greet,degraded,23418.01,0.07,[fallback-slow] Service temporarily unavailable 
23418.1,CALL,W12-9,slow_greet,degraded,23418.2,0.1,[fallback-slow] Service temporarily unavailable 
23418.79,CALL,W4-9,slow_greet,degraded,23418.8,0.01,[fallback-slow] Service temporarily unavailable 
23445.25,CALL,W1-10,slow_greet,degraded,23445.3,0.05,[fallback-slow] Service temporarily unavailable 
23445.36,CALL,W0-10,slow_greet,degraded,23445.43,0.08,[fallback-slow] Service temporarily unavailable 
23445.46,CALL,W10-10,slow_greet,degraded,23445.47,0.01,[fallback-slow] Service temporarily unavailable 
23445.51,CALL,W8-10,slow_greet,degraded,23445.52,0.01,[fallback-slow] Service temporarily unavailable 
23445.57,CALL,W5-10,slow_greet,degraded,23445.58,0.01,[fallback-slow] Service temporarily unavailable 
23445.97,CALL,W6-10,slow_greet,degraded,23445.98,0.01,[fallback-slow] Service temporarily unavailable 
23445.99,CALL,W7-10,slow_greet,degraded,23446.01,0.01,[fallback-slow] Service temporarily unavailable 
23446.02,CALL,W3-10,slow_greet,degraded,23446.03,0.01,[fallback-slow] Service temporarily unavailable 
23446.55,CALL,W11-10,slow_greet,degraded,23446.56,0.01,[fallback-slow] Service temporarily unavailable 
23446.84,CALL,W9-10,slow_greet,degraded,23446.85,0.01,[fallback-slow] Service temporarily unavailable 
23447.29,CALL,W13-10,slow_greet,degraded,23447.34,0.05,[fallback-slow] Service temporarily unavailable 
23447.93,CALL,W2-10,slow_greet,degraded,23447.96,0.04,[fallback-slow] Service temporarily unavailable 
23448.04,CALL,W15-10,slow_greet,degraded,23448.04,0.01,[fallback-slow] Service temporarily unavailable 
23448.06,CALL,W14-10,slow_greet,degraded,23448.08,0.01,[fallback-slow] Service temporarily unavailable 
23449.29,CALL,W4-10,slow_greet,degraded,23449.32,0.03,[fallback-slow] Service temporarily unavailable 
23449.4,CALL,W12-10,slow_greet,degraded,23449.44,0.04,[fallback-slow] Service temporarily unavailable 
23476.03,CALL,W6-11,slow_greet,degraded,23476.05,0.02,[fallback-slow] Service temporarily unavailable 
23476.07,CALL,W3-11,slow_greet,degraded,23476.08,0.01,[fallback-slow] Service temporarily unavailable 
23476.1,CALL,W7-11,slow_greet,degraded,23476.11,0.01,[fallback-slow] Service temporarily unavailable 
23476.57,CALL,W0-11,slow_greet,degraded,23476.59,0.02,[fallback-slow] Service temporarily unavailable 
23476.62,CALL,W1-11,slow_greet,degraded,23476.63,0.01,[fallback-slow] Service temporarily unavailable 
23476.66,CALL,W5-11,slow_greet,degraded,23476.66,0.01,[fallback-slow] Service temporarily unavailable 
23476.68,CALL,W8-11,slow_greet,degraded,23476.69,0.01,[fallback-slow] Service temporarily unavailable 
23476.72,CALL,W11-11,slow_greet,degraded,23476.73,0.01,[fallback-slow] Service temporarily unavailable 
23476.76,CALL,W10-11,slow_greet,degraded,23476.77,0.01,[fallback-slow] Service temporarily unavailable 
23478.05,CALL,W9-11,slow_greet,degraded,23478.07,0.02,[fallback-slow] Service temporarily unavailable 
23478.15,CALL,W15-11,slow_greet,degraded,23478.16,0.01,[fallback-slow] Service temporarily unavailable 
23478.38,CALL,W13-11,slow_greet,degraded,23478.41,0.03,[fallback-slow] Service temporarily unavailable 
23479.23,CALL,W2-11,slow_greet,degraded,23479.25,0.02,[fallback-slow] Service temporarily unavailable 
23479.29,CALL,W14-11,slow_greet,degraded,23479.3,0.01,[fallback-slow] Service temporarily unavailable 
23479.85,CALL,W12-11,slow_greet,degraded,23479.87,0.01,[fallback-slow] Service temporarily unavailable 
23480.51,CALL,W4-11,slow_greet,degraded,23480.52,0.01,[fallback-slow] Service temporarily unavailable 
23506.86,CALL,W5-12,slow_greet,degraded,23506.88,0.02,[fallback-slow] Service temporarily unavailable 
23506.92,CALL,W3-12,slow_greet,degraded,23506.93,0.01,[fallback-slow] Service temporarily unavailable 
23506.95,CALL,W6-12,slow_greet,degraded,23506.97,0.01,[fallback-slow] Service temporarily unavailable 
23506.99,CALL,W7-12,slow_greet,degraded,23507.01,0.01,[fallback-slow] Service temporarily unavailable 
23507.41,CALL,W1-12,slow_greet,degraded,23507.43,0.02,[fallback-slow] Service temporarily unavailable 
23507.52,CALL,W0-12,slow_greet,degraded,23507.53,0.01,[fallback-slow] Service temporarily unavailable 
23507.55,CALL,W8-12,slow_greet,degraded,23507.56,0.01,[fallback-slow] Service temporarily unavailable 
23507.62,CALL,W11-12,slow_greet,degraded,23507.63,0.01,[fallback-slow] Service temporarily unavailable 
23508.16,CALL,W10-12,slow_greet,degraded,23508.18,0.01,[fallback-slow] Service temporarily unavailable 
23508.85,CALL,W9-12,slow_greet,degraded,23508.85,0.01,[fallback-slow] Service temporarily unavailable 
23509.34,CALL,W15-12,slow_greet,degraded,23509.35,0.01,[fallback-slow] Service temporarily unavailable 
23509.38,CALL,W13-12,slow_greet,degraded,23509.39,0.01,[fallback-slow] Service temporarily unavailable 
23509.91,CALL,W2-12,slow_greet,degraded,23509.92,0.01,[fallback-slow] Service temporarily unavailable 
23510.08,CALL,W14-12,slow_greet,degraded,23510.1,0.01,[fallback-slow] Service temporarily unavailable 
23510.66,CALL,W12-12,slow_greet,degraded,23510.67,0.01,[fallback-slow] Service temporarily unavailable 
23511.29,CALL,W4-12,slow_greet,degraded,23511.31,0.02,[fallback-slow] Service temporarily unavailable 
23537.27,CALL,W5-13,slow_greet,degraded,23537.33,0.07,[fallback-slow] Service temporarily unavailable 
23537.44,CALL,W3-13,slow_greet,degraded,23537.46,0.01,[fallback-slow] Service temporarily unavailable 
23538.06,CALL,W6-13,slow_greet,degraded,23538.08,0.01,[fallback-slow] Service temporarily unavailable 
23538.1,CALL,W7-13,slow_greet,degraded,23538.1,0.01,[fallback-slow] Service temporarily unavailable 
23538.68,CALL,W1-13,slow_greet,degraded,23538.69,0.01,[fallback-slow] Service temporarily unavailable 
23538.71,CALL,W0-13,slow_greet,degraded,23538.72,0.01,[fallback-slow] Service temporarily unavailable 
23538.75,CALL,W11-13,slow_greet,degraded,23538.76,0.01,[fallback-slow] Service temporarily unavailable 
23538.81,CALL,W8-13,slow_greet,degraded,23538.83,0.01,[fallback-slow] Service temporarily unavailable 
23539.11,CALL,W10-13,slow_greet,degraded,23539.14,0.03,[fallback-slow] Service temporarily unavailable 
23539.7,CALL,W13-13,slow_greet,degraded,23539.74,0.03,[fallback-slow] Service temporarily unavailable 
23539.8,CALL,W15-13,slow_greet,degraded,23539.86,0.06,[fallback-slow] Service temporarily unavailable 
23539.96,CALL,W2-13,slow_greet,degraded,23539.97,0.01,[fallback-slow] Service temporarily unavailable 
23540.05,CALL,W9-13,slow_greet,degraded,23540.06,0.01,[fallback-slow] Service temporarily unavailable 
23541.17,CALL,W14-13,slow_greet,degraded,23541.18,0.01,[fallback-slow] Service temporarily unavailable 
23541.25,CALL,W12-13,slow_greet,degraded,23541.26,0.01,[fallback-slow] Service temporarily unavailable 
23542.62,CALL,W4-13,slow_greet,degraded,23542.63,0.01,[fallback-slow] Service temporarily unavailable 
23568.61,CALL,W7-14,slow_greet,degraded,23568.64,0.02,[fallback-slow] Service temporarily unavailable 
23568.7,CALL,W3-14,slow_greet,degraded,23568.71,0.02,[fallback-slow] Service temporarily unavailable 
23568.75,CALL,W6-14,slow_greet,degraded,23568.76,0.01,[fallback-slow] Service temporarily unavailable 
23568.78,CALL,W1-14,slow_greet,degraded,23568.79,0.01,[fallback-slow] Service temporarily unavailable 
23568.81,CALL,W5-14,slow_greet,degraded,23568.82,0.01,[fallback-slow] Service temporarily unavailable 
23568.83,CALL,W0-14,slow_greet,degraded,23568.85,0.01,[fallback-slow] Service temporarily unavailable 
23570.35,CALL,W8-14,slow_greet,degraded,23570.4,0.04,[fallback-slow] Service temporarily unavailable 
23570.43,CALL,W13-14,slow_greet,degraded,23570.44,0.01,[fallback-slow] Service temporarily unavailable 
23570.49,CALL,W15-14,slow_greet,degraded,23570.5,0.01,[fallback-slow] Service temporarily unavailable 
23570.51,CALL,W9-14,slow_greet,degraded,23570.53,0.01,[fallback-slow] Service temporarily unavailable 
23570.55,CALL,W2-14,slow_greet,degraded,23570.56,0.01,[fallback-slow] Service temporarily unavailable 
23570.57,CALL,W11-14,slow_greet,degraded,23570.59,0.01,[fallback-slow] Service temporarily unavailable 
23570.6,CALL,W10-14,slow_greet,degraded,23570.61,0.01,[fallback-slow] Service temporarily unavailable 
23571.77,CALL,W14-14,slow_greet,degraded,23571.81,0.03,[fallback-slow] Service temporarily unavailable 
23571.95,CALL,W12-14,slow_greet,degraded,23571.96,0.01,[fallback-slow] Service temporarily unavailable 
23573.8,CALL,W4-14,slow_greet,degraded,23573.81,0.01,[fallback-slow] Service temporarily unavailable 
23598.96,CALL,W3-15,slow_greet,degraded,23599.0,0.05,[fallback-slow] Service temporarily unavailable 
23599.09,CALL,W7-15,slow_greet,degraded,23599.1,0.02,[fallback-slow] Service temporarily unavailable 
23599.63,CALL,W0-15,slow_greet,degraded,23599.67,0.04,[fallback-slow] Service temporarily unavailable 
23599.77,CALL,W6-15,slow_greet,degraded,23599.79,0.01,[fallback-slow] Service temporarily unavailable 
23599.8,CALL,W5-15,slow_greet,degraded,23599.81,0.01,[fallback-slow] Service temporarily unavailable 
23600.29,CALL,W1-15,slow_greet,degraded,23600.31,0.02,[fallback-slow] Service temporarily unavailable 
23600.8,CALL,W13-15,slow_greet,degraded,23600.85,0.06,[fallback-slow] Service temporarily unavailable 
23600.93,CALL,W11-15,slow_greet,degraded,23600.94,0.01,[fallback-slow] Service temporarily unavailable 
23601.42,CALL,W15-15,slow_greet,degraded,23601.45,0.02,[fallback-slow] Service temporarily unavailable 
23601.54,CALL,W2-15,slow_greet,degraded,23601.55,0.01,[fallback-slow] Service temporarily unavailable 
23601.59,CALL,W8-15,slow_greet,degraded,23601.6,0.01,[fallback-slow] Service temporarily unavailable 
23601.63,CALL,W9-15,slow_greet,degraded,23601.64,0.01,[fallback-slow] Service temporarily unavailable 
23601.67,CALL,W10-15,slow_greet,degraded,23601.68,0.01,[fallback-slow] Service temporarily unavailable 
23602.01,CALL,W12-15,slow_greet,degraded,23602.05,0.04,[fallback-slow] Service temporarily unavailable 
23602.78,CALL,W14-15,slow_greet,degraded,23602.8,0.02,[fallback-slow] Service temporarily unavailable 
23603.92,CALL,W4-15,slow_greet,degraded,23603.93,0.01,[fallback-slow] Service temporarily unavailable 
23629.63,CALL,W7-16,slow_greet,degraded,23629.66,0.02,[fallback-slow] Service temporarily unavailable 
23629.88,CALL,W3-16,slow_greet,degraded,23629.89,0.02,[fallback-slow] Service temporarily unavailable 
23629.94,CALL,W6-16,slow_greet,degraded,23629.95,0.01,[fallback-slow] Service temporarily unavailable 
23630.37,CALL,W5-16,slow_greet,degraded,23630.41,0.03,[fallback-slow] Service temporarily unavailable 
23630.44,CALL,W0-16,slow_greet,degraded,23630.67,0.23,[fallback-slow] Service temporarily unavailable 
23631.39,CALL,W13-16,slow_greet,degraded,23631.43,0.04,[fallback-slow] Service temporarily unavailable 
23631.44,CALL,W1-16,slow_greet,degraded,23631.45,0.01,[fallback-slow] Service temporarily unavailable 
23631.96,CALL,W8-16,slow_greet,degraded,23632.07,0.1,[fallback-slow] Service temporarily unavailable 
23632.12,CALL,W15-16,slow_greet,degraded,23632.13,0.01,[fallback-slow] Service temporarily unavailable 
23632.17,CALL,W11-16,slow_greet,degraded,23632.18,0.01,[fallback-slow] Service temporarily unavailable 
23632.21,CALL,W9-16,slow_greet,degraded,23632.22,0.01,[fallback-slow] Service temporarily unavailable 
23632.58,CALL,W12-16,slow_greet,degraded,23632.61,0.03,[fallback-slow] Service temporarily unavailable 
23632.63,CALL,W2-16,slow_greet,degraded,23632.63,0.01,[fallback-slow] Service temporarily unavailable 
23632.68,CALL,W10-16,slow_greet,degraded,23632.69,0.01,[fallback-slow] Service temporarily unavailable 
23633.17,CALL,W14-16,slow_greet,degraded,23633.2,0.04,[fallback-slow] Service temporarily unavailable 
23634.73,CALL,W4-16,slow_greet,degraded,23634.81,0.08,[fallback-slow] Service temporarily unavailable 
23659.91,CALL,W7-17,slow_greet,degraded,23659.93,0.02,[fallback-slow] Service temporarily unavailable 
23659.98,CALL,W6-17,slow_greet,degraded,23659.99,0.01,[fallback-slow] Service temporarily unavailable 
23661.23,CALL,W3-17,slow_greet,degraded,23661.27,0.04,[fallback-slow] Service temporarily unavailable 
23661.35,CALL,W5-17,slow_greet,degraded,23661.36,0.01,[fallback-slow] Service temporarily unavailable 
23661.86,CALL,W0-17,slow_greet,degraded,23661.87,0.01,[fallback-slow] Service temporarily unavailable 
23661.93,CALL,W1-17,slow_greet,degraded,23661.94,0.01,[fallback-slow] Service temporarily unavailable 
23662.59,CALL,W13-17,slow_greet,degraded,23662.61,0.02,[fallback-slow] Service temporarily unavailable 
23662.65,CALL,W15-17,slow_greet,degraded,23662.66,0.01,[fallback-slow] Service temporarily unavailable 
23662.68,CALL,W11-17,slow_greet,degraded,23662.69,0.01,[fallback-slow] Service temporarily unavailable 
23662.7,CALL,W12-17,slow_greet,degraded,23662.72,0.01,[fallback-slow] Service temporarily unavailable 
23663.17,CALL,W8-17,slow_greet,degraded,23663.18,0.01,[fallback-slow] Service temporarily unavailable 
23663.19,CALL,W9-17,slow_greet,degraded,23663.2,0.01,[fallback-slow] Service temporarily unavailable 
23663.64,CALL,W2-17,slow_greet,degraded,23663.67,0.03,[fallback-slow] Service temporarily unavailable 
23663.78,CALL,W10-17,slow_greet,degraded,23663.79,0.01,[fallback-slow] Service temporarily unavailable 
23664.32,CALL,W14-17,slow_greet,degraded,23664.33,0.01,[fallback-slow] Service temporarily unavailable 
23665.73,CALL,W4-17,slow_greet,degraded,23665.74,0.01,[fallback-slow] Service temporarily unavailable 
23691.0,CALL,W6-18,slow_greet,degraded,23691.03,0.02,[fallback-slow] Service temporarily unavailable 
23691.27,CALL,W7-18,slow_greet,degraded,23691.37,0.1,[fallback-slow] Service temporarily unavailable 
23691.8,CALL,W3-18,slow_greet,degraded,23691.86,0.05,[fallback-slow] Service temporarily unavailable 
23692.53,CALL,W5-18,slow_greet,degraded,23692.54,0.01,[fallback-slow] Service temporarily unavailable 
23693.04,CALL,W11-18,slow_greet,degraded,23693.05,0.01,[fallback-slow] Service temporarily unavailable 
23693.07,CALL,W0-18,slow_greet,degraded,23693.08,0.01,[fallback-slow] Service temporarily unavailable 
23693.1,CALL,W1-18,slow_greet,degraded,23693.11,0.01,[fallback-slow] Service temporarily unavailable 
23693.14,CALL,W15-18,slow_greet,degraded,23693.15,0.01,[fallback-slow] Service temporarily unavailable 
23694.01,CALL,W13-18,slow_greet,degraded,23694.02,0.01,[fallback-slow] Service temporarily unavailable 
23694.07,CALL,W12-18,slow_greet,degraded,23694.08,0.01,[fallback-slow] Service temporarily unavailable 
23694.11,CALL,W8-18,slow_greet,degraded,23694.12,0.01,[fallback-slow] Service temporarily unavailable 
23694.55,CALL,W14-18,slow_greet,degraded,23694.56,0.01,[fallback-slow] Service temporarily unavailable 
23694.62,CALL,W10-18,slow_greet,degraded,23694.63,0.01,[fallback-slow] Service temporarily unavailable 
23694.66,CALL,W2-18,slow_greet,degraded,23694.68,0.01,[fallback-slow] Service temporarily unavailable 
23694.69,CALL,W9-18,slow_greet,degraded,23694.71,0.01,[fallback-slow] Service temporarily unavailable 
23696.18,CALL,W4-18,slow_greet,degraded,23696.25,0.07,[fallback-slow] Service temporarily unavailable 
23717.32,CTRL,C1-2,LOAD_SLOW,OK,24719.9,1002.58,→ v7
23721.56,CALL,W6-19,slow_greet,degraded,23721.58,0.02,[fallback-slow] Service temporarily unavailable 
23721.6,CALL,W7-19,slow_greet,degraded,23721.61,0.01,[fallback-slow] Service temporarily unavailable 
23722.37,CALL,W3-19,slow_greet,degraded,23722.38,0.01,[fallback-slow] Service temporarily unavailable 
23723.41,CALL,W11-19,slow_greet,degraded,23723.46,0.05,[fallback-slow] Service temporarily unavailable 
23723.57,CALL,W15-19,slow_greet,degraded,23723.62,0.05,[fallback-slow] Service temporarily unavailable 
23723.69,CALL,W5-19,slow_greet,degraded,23723.7,0.01,[fallback-slow] Service temporarily unavailable 
23723.73,CALL,W0-19,slow_greet,degraded,23723.74,0.01,[fallback-slow] Service temporarily unavailable 
23723.75,CALL,W1-19,slow_greet,degraded,23723.77,0.01,[fallback-slow] Service temporarily unavailable 
23724.71,CALL,W12-19,slow_greet,degraded,23724.72,0.01,[fallback-slow] Service temporarily unavailable 
23724.87,CALL,W9-19,slow_greet,degraded,23724.88,0.01,[fallback-slow] Service temporarily unavailable 
23724.92,CALL,W14-19,slow_greet,degraded,23724.93,0.01,[fallback-slow] Service temporarily unavailable 
23724.98,CALL,W13-19,slow_greet,degraded,23724.98,0.01,[fallback-slow] Service temporarily unavailable 
23725.0,CALL,W10-19,slow_greet,degraded,23725.01,0.01,[fallback-slow] Service temporarily unavailable 
23725.03,CALL,W2-19,slow_greet,degraded,23725.05,0.01,[fallback-slow] Service temporarily unavailable 
23725.07,CALL,W8-19,slow_greet,degraded,23725.07,0.01,[fallback-slow] Service temporarily unavailable 
23727.74,CALL,W4-19,slow_greet,degraded,23727.77,0.03,[fallback-slow] Service temporarily unavailable 
23752.08,CALL,W6-20,slow_greet,degraded,23752.13,0.05,[fallback-slow] Service temporarily unavailable 
23752.7,CALL,W3-20,slow_greet,degraded,23752.72,0.02,[fallback-slow] Service temporarily unavailable 
23752.75,CALL,W7-20,slow_greet,degraded,23752.77,0.01,[fallback-slow] Service temporarily unavailable 
23753.93,CALL,W0-20,slow_greet,degraded,23753.94,0.01,[fallback-slow] Service temporarily unavailable 
23754.54,CALL,W5-20,slow_greet,degraded,23754.56,0.02,[fallback-slow] Service temporarily unavailable 
23754.58,CALL,W1-20,slow_greet,degraded,23754.59,0.01,[fallback-slow] Service temporarily unavailable 
23754.61,CALL,W15-20,slow_greet,degraded,23754.63,0.01,[fallback-slow] Service temporarily unavailable 
23754.67,CALL,W11-20,slow_greet,degraded,23754.68,0.01,[fallback-slow] Service temporarily unavailable 
23755.09,CALL,W12-20,slow_greet,degraded,23755.11,0.01,[fallback-slow] Service temporarily unavailable 
23755.12,CALL,W13-20,slow_greet,degraded,23755.14,0.01,[fallback-slow] Service temporarily unavailable 
23755.16,CALL,W8-20,slow_greet,degraded,23755.17,0.01,[fallback-slow] Service temporarily unavailable 
23755.19,CALL,W10-20,slow_greet,degraded,23755.2,0.01,[fallback-slow] Service temporarily unavailable 
23755.78,CALL,W9-20,slow_greet,degraded,23755.8,0.03,[fallback-slow] Service temporarily unavailable 
23755.84,CALL,W2-20,slow_greet,degraded,23755.85,0.01,[fallback-slow] Service temporarily unavailable 
23755.92,CALL,W14-20,slow_greet,degraded,23755.92,0.01,[fallback-slow] Service temporarily unavailable 
23759.29,CALL,W4-20,slow_greet,degraded,23759.3,0.02,[fallback-slow] Service temporarily unavailable 
23783.16,CALL,W3-21,slow_greet,degraded,23783.21,0.05,[fallback-slow] Service temporarily unavailable 
23783.4,CALL,W6-21,slow_greet,degraded,23783.42,0.02,[fallback-slow] Service temporarily unavailable 
23783.48,CALL,W7-21,slow_greet,degraded,23783.49,0.01,[fallback-slow] Service temporarily unavailable 
23784.71,CALL,W5-21,slow_greet,degraded,23784.72,0.01,[fallback-slow] Service temporarily unavailable 
23784.78,CALL,W1-21,slow_greet,degraded,23784.79,0.01,[fallback-slow] Service temporarily unavailable 
23785.18,CALL,W0-21,slow_greet,degraded,23785.28,0.1,[fallback-slow] Service temporarily unavailable 
23785.91,CALL,W8-21,slow_greet,degraded,23785.92,0.01,[fallback-slow] Service temporarily unavailable 
23785.94,CALL,W11-21,slow_greet,degraded,23785.95,0.01,[fallback-slow] Service temporarily unavailable 
23785.98,CALL,W10-21,slow_greet,degraded,23785.99,0.01,[fallback-slow] Service temporarily unavailable 
23786.0,CALL,W13-21,slow_greet,degraded,23786.02,0.01,[fallback-slow] Service temporarily unavailable 
23786.03,CALL,W15-21,slow_greet,degraded,23786.04,0.01,[fallback-slow] Service temporarily unavailable 
23786.07,CALL,W9-21,slow_greet,degraded,23786.08,0.01,[fallback-slow] Service temporarily unavailable 
23786.09,CALL,W12-21,slow_greet,degraded,23786.1,0.01,[fallback-slow] Service temporarily unavailable 
23787.07,CALL,W14-21,slow_greet,degraded,23787.08,0.01,[fallback-slow] Service temporarily unavailable 
23787.18,CALL,W2-21,slow_greet,degraded,23787.2,0.02,[fallback-slow] Service temporarily unavailable 
23789.9,CALL,W4-21,slow_greet,degraded,23789.92,0.01,[fallback-slow] Service temporarily unavailable 
23813.68,CALL,W3-22,slow_greet,degraded,23813.77,0.08,[fallback-slow] Service temporarily unavailable 
23813.84,CALL,W7-22,slow_greet,degraded,23813.85,0.01,[fallback-slow] Service temporarily unavailable 
23814.4,CALL,W6-22,slow_greet,degraded,23814.42,0.01,[fallback-slow] Service temporarily unavailable 
